Year	Age	Female	Male	Total
1976	11	0.000104347826086957	0.000142550911039657	0.000127982646420824
1976	12	0.000155864197530864	0.000161939143888602	0.000245979186376537
1976	13	0.000124260355029586	0.000239721254355401	0.000213441654357459
1976	14	0.000128878281622912	0.000347555555555556	0.000251851851851852
1976	15	0.000196467991169978	0.000275759822090437	0.000215725806451613
1976	16	0.000323049001814882	0.000416467780429594	0.00051304347826087
1976	17	0.000172126596335369	0.000620671283963772	0.000398504273504273
1976	18	0.000253545093590471	0.00101109215017065	0.000544253632760898
1976	19	0.000247011952191235	0.000797872340425532	0.000757864632983794
1976	20	0.000284153005464481	0.000580265848670757	0.000528696826468602
1976	21	0.000242222222222222	0.00098533724340176	0.00063859649122807
1976	22	0.000220264317180617	0.000711551606288448	0.000376165803108808
1976	23	0.000211928199189346	0.000766974015088013	0.000520161290322581
1976	24	0.000339506172839506	0.000733750978856695	0.000378762999452655
1976	25	0.000354581673306773	0.000703188879803761	0.000362479247371334
1976	26	0.000238504295098535	0.000596806387225549	0.000345747357825868
1976	27	0.000332051282051282	0.000887272727272727	0.000483850129198966
1976	28	0.000293908929627439	0.000660844250363901	0.000512
1976	29	0.000335742444152431	0.000528267477203647	0.000392067988668555
1976	30	0.000339567504383402	0.000767045454545454	0.000492277992277992
1976	31	0.000350726196880043	0.000933644859813084	0.000713178294573643
1976	32	0.000511848341232228	0.000698422712933754	0.000780141843971631
1976	33	0.00042116515232496	0.000888704318936877	0.000503519220357336
1976	34	0.000408762886597938	0.000622174381054898	0.000580952380952381
1976	35	0.000492607924305145	0.000971997052321297	0.000640522875816993
1976	36	0.000564524694636219	0.000875147232037691	0.000899929527836504
1976	37	0.000647995606809445	0.00153191489361702	0.000922051965356429
1976	38	0.000756228956228956	0.000839776195320448	0.000761643835616438
1976	39	0.00114962121212121	0.00123421717171717	0.00154722492697176
1976	40	0.000900479616306955	0.00146203904555315	0.00145267489711934
1976	41	0.000995296884185773	0.00129883227176221	0.00145441795231417
1976	42	0.00148646558391338	0.00220385232744783	0.00161687413554633
1976	43	0.00125433526011561	0.00230495928941525	0.002583984375
1976	44	0.00132581736189402	0.0028194558944765	0.00285474308300395
1976	45	0.0016346516007533	0.00256924101198402	0.00172373333333333
1976	46	0.00217289377289377	0.00412940057088487	0.0022884012539185
1976	47	0.00302490774907749	0.00298941798941799	0.00272650130548303
1976	48	0.00338634237605239	0.00386314265025344	0.00251660101294316
1976	49	0.00247210557888422	0.00415977084659453	0.0041692789968652
1976	50	0.00335167977126519	0.00378649350649351	0.00562370649106303
1976	51	0.00358725341426404	0.00732903225806452	0.00354316143497758
1976	52	0.00341418619379354	0.00472929292929293	0.00688378631677601
1976	53	0.00337671232876712	0.00718379160636758	0.00512817176317502
1976	54	0.00583010156971376	0.0092504118616145	0.00663518659558263
1976	55	0.00343047034764826	0.00654497907949791	0.00518790849673203
1976	56	0.00693298520452568	0.00992128678986995	0.00705329949238579
1976	57	0.00650471293916024	0.00870216718266254	0.00572017121455324
1976	58	0.00791884328358209	0.0150119266055046	0.00800654022236756
1976	59	0.00738461538461538	0.018843625498008	0.0110734017363852
1976	60	0.00900948275862069	0.0117699771689498	0.00980346820809249
1976	61	0.00986490939044481	0.0177824397824398	0.0140418719211823
1976	62	0.00703991252050301	0.0124448917966784	0.015094262295082
1976	63	0.00715227629513344	0.0209646084337349	0.0113297931805478
1976	64	0.00788574369531652	0.0278793418647166	0.0159964209019327
1976	65	0.013643858202803	0.0183594266813671	0.0121836016096579
1976	66	0.0137868601986249	0.0235375240538807	0.0152950346420323
1976	67	0.0179646330680813	0.032918284789644	0.0189190231362468
1976	68	0.0132088915956151	0.0325556374355195	0.0204763754045307
1976	69	0.0197822580645161	0.0352668082094834	0.0335396226415094
1976	70	0.0138564231738035	0.0341645807259074	0.0289814540059347
1976	71	0.0280340386384545	0.0547981735159817	0.0247421965317919
1976	72	0.0326345966958212	0.0495376923076923	0.0331492109038737
1976	73	0.0250499671268902	0.0688856332703214	0.0483463324048282
1976	74	0.0347367979882649	0.0420747065101387	0.0438942006269592
1976	75	0.0267033090297252	0.0551179066834804	0.0378323244552058
1976	76	0.0513441372735939	0.0633274394237066	0.0351702235772358
1976	77	0.032402445803224	0.083614539306847	0.0448671632526381
1976	78	0.0497015267175573	0.0939094790777114	0.0724510869565217
1976	79	0.0630154772141015	0.06856875	0.0592034805890228
1976	80	0.0438591174906964	0.067202479338843	0.0738579027355623
1976	81	0.070743769470405	0.101605755395683	0.0775113386978786
1976	82	0.0923996350364963	0.118749040675365	0.114197265625
1976	83	0.102307488986784	0.140593277310924	0.129438613861386
1976	84	0.0794177135678392	0.117095703125	0.0930494071146245
1976	85	0.0750632306057386	0.108060935799782	0.0934341085271318
1976	86	0.101336123631681	0.110124934929724	0.129640211640212
1976	87	0.103713855421687	0.173428139183056	0.10401226309922
1976	88	0.164902030008826	0.216288720538721	0.170950544844929
1976	89	0.175452196382429	0.189620357634113	0.114436203319502
1976	90	0.148432759719567	0.225135831381733	0.188681783243659
1976	91	0.178304886943837	0.263471919530595	0.1512894583576
1976	92	0.236084201388889	0.214708917197452	0.189091330244871
1976	93	0.154105666156202	0.332664893617021	0.231923133235725
1976	94	0.179290888511602	0.344247895229186	0.169779220779221
1976	95	0.307584760273973	0.231318526543879	0.205359469906129
1976	96	0.317896241830065	0.344536487570168	0.261582178217822
1976	97	0.285772793053546	0.290234688036634	0.29476512455516
1976	98	0.21031256281407	0.29965076754386	0.246331274564851
1976	99	0.391118614718615	0.442575191163976	0.328907407407407
1976	100	0.347548917102315	0.466851258581236	0.278872133027523
1976	101	0.303815910585141	0.447186206896552	0.316234760051881
1976	102	0.458853585657371	0.350859146341463	0.254475884244373
1976	103	0.356281206171108	0.372715266772319	0.363968275862069
1976	104	0.304981769436997	0.6100341796875	0.351088739290086
1976	105	0.680854393305439	0.787722786647315	0.442056782334385
